x,y,line,algo,step,reward,zeros,sum,biggest,a0,a1,a2,a3,a4,a5,a6,a7,a8,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
20,5,reward-greedy-9,reward-greedy,5,20,5,18,8,0,2,0,0,0,4,0,4,8,5,1,2,1,0,0,0,0,0,0,0,0
20,4,reward-greedy-9,reward-greedy,6,20,4,20,8,0,2,4,2,4,8,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0
20,3,reward-greedy-9,reward-greedy,7,20,3,22,8,0,2,4,2,4,8,2,0,0,3,3,2,1,0,0,0,0,0,0,0,0
24,3,reward-greedy-9,reward-greedy,8,24,3,24,8,4,2,4,0,4,8,0,0,2,3,2,3,1,0,0,0,0,0,0,0,0
24,2,reward-greedy-9,reward-greedy,9,24,2,26,8,4,2,4,2,4,8,0,0,2,2,3,3,1,0,0,0,0,0,0,0,0
24,1,reward-greedy-9,reward-greedy,10,24,1,30,8,0,4,4,4,2,8,2,4,2,1,3,4,1,0,0,0,0,0,0,0,0
32,1,reward-greedy-9,reward-greedy,11,32,1,32,8,2,0,8,4,2,8,2,4,2,1,4,2,2,0,0,0,0,0,0,0,0
48,1,reward-greedy-9,reward-greedy,12,48,1,34,16,2,2,0,4,2,16,2,4,2,1,5,2,0,1,0,0,0,0,0,0,0
52,1,reward-greedy-9,reward-greedy,13,52,1,36,16,4,0,2,4,2,16,2,4,2,1,4,3,0,1,0,0,0,0,0,0,0
60,1,reward-greedy-9,reward-greedy,14,60,1,38,16,2,0,2,8,2,16,2,4,2,1,5,1,1,1,0,0,0,0,0,0,0
64,1,reward-greedy-9,reward-greedy,15,64,1,40,16,4,0,2,8,2,16,2,4,2,1,4,2,1,1,0,0,0,0,0,0,0
64,0,reward-greedy-9,reward-greedy,16,64,0,42,16,2,4,2,8,2,16,2,4,2,0,5,2,1,1,0,0,0,0,0,0,0
0,6,lookahead-1-zeros-0,lookahead-1-zeros,0,0,6,8,4,0,0,2,0,0,0,4,0,2,6,2,1,0,0,0,0,0,0,0,0,0
4,6,lookahead-1-zeros-0,lookahead-1-zeros,1,4,6,10,4,4,0,4,2,0,0,0,0,0,6,1,2,0,0,0,0,0,0,0,0,0
12,6,lookahead-1-zeros-0,lookahead-1-zeros,2,12,6,12,8,8,0,0,2,0,0,2,0,0,6,2,0,1,0,0,0,0,0,0,0,0
16,6,lookahead-1-zeros-0,lookahead-1-zeros,3,16,6,14,8,0,2,0,8,0,0,4,0,0,6,1,1,1,0,0,0,0,0,0,0,0
16,5,lookahead-1-zeros-0,lookahead-1-zeros,4,16,5,16,8,2,0,0,8,2,0,4,0,0,5,2,1,1,0,0,0,0,0,0,0,0
16,4,lookahead-1-zeros-0,lookahead-1-zeros,5,16,4,18,8,2,0,0,8,2,0,4,2,0,4,3,1,1,0,0,0,0,0,0,0,0
20,4,lookahead-1-zeros-0,lookahead-1-zeros,6,20,4,20,8,2,0,2,8,0,0,4,4,0,4,2,2,1,0,0,0,0,0,0,0,0
32,5,lookahead-1-zeros-0,lookahead-1-zeros,7,32,5,22,8,4,0,0,8,2,0,8,0,0,5,1,1,2,0,0,0,0,0,0,0,0
48,5,lookahead-1-zeros-0,lookahead-1-zeros,8,48,5,24,16,4,2,0,16,0,0,0,2,0,5,2,1,0,1,0,0,0,0,0,0,0
52,5,lookahead-1-zeros-0,lookahead-1-zeros,9,52,5,26,16,4,4,0,16,2,0,0,0,0,5,1,2,0,1,0,0,0,0,0,0,0
60,5,lookahead-1-zeros-0,lookahead-1-zeros,10,60,5,30,16,0,0,8,0,16,2,0,4,0,5,1,1,1,1,0,0,0,0,0,0,0
60,4,lookahead-1-zeros-0,lookahead-1-zeros,11,60,4,32,16,8,0,0,16,2,0,4,2,0,4,2,1,1,1,0,0,0,0,0,0,0
64,4,lookahead-1-zeros-0,lookahead-1-zeros,12,64,4,34,16,8,2,0,16,0,0,4,4,0,4,1,2,1,1,0,0,0,0,0,0,0
72,4,lookahead-1-zeros-0,lookahead-1-zeros,13,72,4,36,16,8,2,0,16,2,0,8,0,0,4,2,0,2,1,0,0,0,0,0,0,0
76,4,lookahead-1-zeros-0,lookahead-1-zeros,14,76,4,38,16,8,4,0,16,2,0,8,0,0,4,1,1,2,1,0,0,0,0,0,0,0
76,3,lookahead-1-zeros-0,lookahead-1-zeros,15,76,3,40,16,8,4,0,16,2,0,8,0,2,3,2,1,2,1,0,0,0,0,0,0,0
76,2,lookahead-1-zeros-0,lookahead-1-zeros,16,76,2,42,16,8,2,0,16,4,0,8,2,2,2,3,1,2,1,0,0,0,0,0,0,0
80,2,lookahead-1-zeros-0,lookahead-1-zeros,17,80,2,44,16,8,2,2,16,4,0,8,4,0,2,2,2,2,1,0,0,0,0,0,0,0
88,2,lookahead-1-zeros-0,lookahead-1-zeros,18,88,2,46,16,8,0,0,16,2,2,8,8,2,2,3,0,3,1,0,0,0,0,0,0,0
108,3,lookahead-1-zeros-0,lookahead-1-zeros,19,108,3,48,16,8,0,2,16,4,0,16,2,0,3,2,1,1,2,0,0,0,0,0,0,0
140,3,lookahead-1-zeros-0,lookahead-1-zeros,20,140,3,50,32,0,0,0,8,4,2,32,2,2,3,3,1,1,0,1,0,0,0,0,0,0
144,3,lookahead-1-zeros-0,lookahead-1-zeros,21,144,3,52,32,0,0,0,8,4,2,2,32,4,3,2,2,1,0,1,0,0,0,0,0,0
144,2,lookahead-1-zeros-0,lookahead-1-zeros,22,144,2,54,32,2,0,0,8,4,2,2,32,4,2,3,2,1,0,1,0,0,0,0,0,0
144,1,lookahead-1-zeros-0,lookahead-1-zeros,23,144,1,56,32,0,2,2,8,4,2,2,32,4,1,4,2,1,0,1,0,0,0,0,0,0
148,1,lookahead-1-zeros-0,lookahead-1-zeros,24,148,1,58,32,0,2,2,8,4,4,2,32,4,1,3,3,1,0,1,0,0,0,0,0,0
160,2,lookahead-1-zeros-0,lookahead-1-zeros,25,160,2,60,32,4,0,0,8,8,2,2,32,4,2,2,2,2,0,1,0,0,0,0,0,0
176,2,lookahead-1-zeros-0,lookahead-1-zeros,26,176,2,62,32,4,0,2,16,2,0,2,32,4,2,3,2,0,1,1,0,0,0,0,0,0
176,1,lookahead-1-zeros-0,lookahead-1-zeros,27,176,1,64,32,4,0,2,16,2,2,2,32,4,1,4,2,0,1,1,0,0,0,0,0,0
180,1,lookahead-1-zeros-0,lookahead-1-zeros,28,180,1,66,32,2,4,2,0,16,4,2,32,4,1,3,3,0,1,1,0,0,0,0,0,0
192,2,lookahead-1-zeros-0,lookahead-1-zeros,29,192,2,68,32,0,4,2,0,16,2,4,32,8,2,2,2,1,1,1,0,0,0,0,0,0
196,2,lookahead-1-zeros-0,lookahead-1-zeros,30,196,2,70,32,4,4,4,0,16,8,2,32,0,2,1,3,1,1,1,0,0,0,0,0,0
204,2,lookahead-1-zeros-0,lookahead-1-zeros,31,204,2,74,32,0,4,8,4,16,8,0,2,32,2,1,2,2,1,1,0,0,0,0,0,0
220,2,lookahead-1-zeros-0,lookahead-1-zeros,32,220,2,76,32,4,4,16,0,16,32,0,2,2,2,2,2,0,2,1,0,0,0,0,0,0
232,3,lookahead-1-zeros-0,lookahead-1-zeros,33,232,3,78,32,8,16,0,16,32,0,4,2,0,3,1,1,1,2,1,0,0,0,0,0,0
232,2,lookahead-1-zeros-0,lookahead-1-zeros,34,232,2,80,32,8,16,2,16,32,0,4,2,0,2,2,1,1,2,1,0,0,0,0,0,0
232,1,lookahead-1-zeros-0,lookahead-1-zeros,35,232,1,82,32,8,16,2,16,32,0,4,2,2,1,3,1,1,2,1,0,0,0,0,0,0
236,1,lookahead-1-zeros-0,lookahead-1-zeros,36,236,1,84,32,8,16,2,0,16,32,2,4,4,1,2,2,1,2,1,0,0,0,0,0,0
268,1,lookahead-1-zeros-0,lookahead-1-zeros,37,268,1,86,32,0,2,2,8,32,32,2,4,4,1,3,2,1,0,2,0,0,0,0,0,0
344,3,lookahead-1-zeros-0,lookahead-1-zeros,38,344,3,88,64,0,2,4,0,8,64,0,2,8,3,2,1,2,0,0,1,0,0,0,0,0
344,2,lookahead-1-zeros-0,lookahead-1-zeros,39,344,2,90,64,0,2,4,0,8,64,2,2,8,2,3,1,2,0,0,1,0,0,0,0,0
348,2,lookahead-1-zeros-0,lookahead-1-zeros,40,348,2,92,64,0,2,4,2,8,64,0,4,8,2,2,2,2,0,0,1,0,0,0,0,0
348,1,lookahead-1-zeros-0,lookahead-1-zeros,41,348,1,94,64,2,4,0,2,8,64,4,8,2,1,3,2,2,0,0,1,0,0,0,0,0
368,2,lookahead-1-zeros-0,lookahead-1-zeros,42,368,2,96,64,0,0,2,4,4,64,4,16,2,2,2,3,0,1,0,1,0,0,0,0,0
376,2,lookahead-1-zeros-0,lookahead-1-zeros,43,376,2,98,64,8,4,2,0,16,64,2,0,2,2,3,1,1,1,0,1,0,0,0,0,0
380,2,lookahead-1-zeros-0,lookahead-1-zeros,44,380,2,100,64,8,4,2,16,64,2,4,0,0,2,2,2,1,1,0,1,0,0,0,0,0
384,2,lookahead-1-zeros-0,lookahead-1-zeros,45,384,2,102,64,8,0,2,16,4,0,4,64,4,2,1,3,1,1,0,1,0,0,0,0,0
384,1,lookahead-1-zeros-0,lookahead-1-zeros,46,384,1,104,64,0,8,2,2,16,4,4,64,4,1,2,3,1,1,0,1,0,0,0,0,0
392,1,lookahead-1-zeros-0,lookahead-1-zeros,47,392,1,106,64,2,8,0,2,16,2,4,64,8,1,3,1,2,1,0,1,0,0,0,0,0
396,1,lookahead-1-zeros-0,lookahead-1-zeros,48,396,1,108,64,4,8,2,4,16,8,0,64,2,1,2,2,2,1,0,1,0,0,0,0,0
404,1,lookahead-1-zeros-0,lookahead-1-zeros,49,404,1,110,64,8,8,2,2,16,8,0,64,2,1,3,0,3,1,0,1,0,0,0,0,0
420,1,lookahead-1-zeros-0,lookahead-1-zeros,50,420,1,112,64,0,16,2,2,16,8,2,64,2,1,4,0,1,2,0,1,0,0,0,0,0
456,2,lookahead-1-zeros-0,lookahead-1-zeros,51,456,2,114,64,4,32,2,0,64,8,2,0,2,2,3,1,1,0,1,1,0,0,0,0,0
460,2,lookahead-1-zeros-0,lookahead-1-zeros,52,460,2,116,64,4,32,2,64,8,0,4,0,2,2,2,2,1,0,1,1,0,0,0,0,0
464,2,lookahead-1-zeros-0,lookahead-1-zeros,53,464,2,118,64,4,2,0,64,32,0,4,8,4,2,1,3,1,0,1,1,0,0,0,0,0
464,1,lookahead-1-zeros-0,lookahead-1-zeros,54,464,1,120,64,4,2,2,64,32,0,4,8,4,1,2,3,1,0,1,1,0,0,0,0,0
468,1,lookahead-1-zeros-0,lookahead-1-zeros,55,468,1,122,64,0,4,4,2,64,32,4,8,4,1,1,4,1,0,1,1,0,0,0,0,0
476,1,lookahead-1-zeros-0,lookahead-1-zeros,56,476,1,124,64,2,0,8,2,64,32,4,8,4,1,2,2,2,0,1,1,0,0,0,0,0
480,1,lookahead-1-zeros-0,lookahead-1-zeros,57,480,1,126,64,0,2,8,4,64,32,4,8,4,1,1,3,2,0,1,1,0,0,0,0,0
488,1,lookahead-1-zeros-0,lookahead-1-zeros,58,488,1,128,64,0,2,8,2,64,32,8,8,4,1,2,1,3,0,1,1,0,0,0,0,0
504,1,lookahead-1-zeros-0,lookahead-1-zeros,59,504,1,130,64,2,8,2,2,64,32,16,4,0,1,3,1,1,1,1,1,0,0,0,0,0
508,1,lookahead-1-zeros-0,lookahead-1-zeros,60,508,1,132,64,0,8,2,4,64,2,16,4,32,1,2,2,1,1,1,1,0,0,0,0,0
512,1,lookahead-1-zeros-0,lookahead-1-zeros,61,512,1,134,64,2,8,0,4,64,4,16,4,32,1,1,3,1,1,1,1,0,0,0,0,0
512,0,lookahead-1-zeros-0,lookahead-1-zeros,62,512,0,136,64,2,2,8,4,64,4,16,4,32,0,2,3,1,1,1,1,0,0,0,0,0
516,0,lookahead-1-zeros-0,lookahead-1-zeros,63,516,0,138,64,4,8,2,4,64,4,16,4,32,0,1,4,1,1,1,1,0,0,0,0,0
524,0,lookahead-1-zeros-0,lookahead-1-zeros,64,524,0,140,64,8,8,2,16,64,4,2,4,32,0,2,2,2,1,1,1,0,0,0,0,0
540,0,lookahead-1-zeros-0,lookahead-1-zeros,65,540,0,142,64,2,16,2,16,64,4,2,4,32,0,3,2,0,2,1,1,0,0,0,0,0
0,7,lookahead-1-zeros-1,lookahead-1-zeros,0,0,7,6,4,4,0,2,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0
0,6,lookahead-1-zeros-1,lookahead-1-zeros,1,0,6,8,4,4,0,2,0,0,0,0,2,0,6,2,1,0,0,0,0,0,0,0,0,0
0,5,lookahead-1-zeros-1,lookahead-1-zeros,2,0,5,10,4,2,4,2,0,0,0,0,0,2,5,3,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-1-zeros-1,lookahead-1-zeros,3,4,5,12,4,2,4,4,2,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0
12,5,lookahead-1-zeros-1,lookahead-1-zeros,4,12,5,14,8,2,8,0,2,2,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
16,5,lookahead-1-zeros-1,lookahead-1-zeros,5,16,5,16,8,4,8,0,0,2,0,0,0,2,5,2,1,1,0,0,0,0,0,0,0,0
16,4,lookahead-1-zeros-1,lookahead-1-zeros,6,16,4,18,8,0,4,8,2,0,2,0,0,2,4,3,1,1,0,0,0,0,0,0,0,0
20,4,lookahead-1-zeros-1,lookahead-1-zeros,7,20,4,20,8,0,0,0,0,2,8,2,4,4,4,2,2,1,0,0,0,0,0,0,0,0
28,4,lookahead-1-zeros-1,lookahead-1-zeros,8,28,4,22,8,0,0,0,0,2,8,2,2,8,4,3,0,2,0,0,0,0,0,0,0,0
48,5,lookahead-1-zeros-1,lookahead-1-zeros,9,48,5,24,16,0,0,0,0,0,2,2,4,16,5,2,1,0,1,0,0,0,0,0,0,0
48,4,lookahead-1-zeros-1,lookahead-1-zeros,10,48,4,26,16,0,0,0,2,0,2,2,4,16,4,3,1,0,1,0,0,0,0,0,0,0
52,4,lookahead-1-zeros-1,lookahead-1-zeros,11,52,4,28,16,0,0,0,0,2,4,2,4,16,4,2,2,0,1,0,0,0,0,0,0,0
52,3,lookahead-1-zeros-1,lookahead-1-zeros,12,52,3,30,16,2,2,4,0,4,16,0,2,0,3,3,2,0,1,0,0,0,0,0,0,0
56,3,lookahead-1-zeros-1,lookahead-1-zeros,13,56,3,32,16,4,4,0,4,16,2,2,0,0,3,2,3,0,1,0,0,0,0,0,0,0
64,3,lookahead-1-zeros-1,lookahead-1-zeros,14,64,3,34,16,0,0,8,4,16,2,2,0,2,3,3,1,1,1,0,0,0,0,0,0,0
68,3,lookahead-1-zeros-1,lookahead-1-zeros,15,68,3,36,16,8,0,0,4,16,2,4,0,2,3,2,2,1,1,0,0,0,0,0,0,0
80,4,lookahead-1-zeros-1,lookahead-1-zeros,16,80,4,38,16,8,16,4,8,0,0,2,0,0,4,1,1,2,1,0,0,0,0,0,0,0
96,4,lookahead-1-zeros-1,lookahead-1-zeros,17,96,4,40,16,16,16,4,2,0,0,2,0,0,4,2,1,0,2,0,0,0,0,0,0,0
128,4,lookahead-1-zeros-1,lookahead-1-zeros,18,128,4,42,32,0,32,4,2,0,2,0,0,2,4,3,1,0,0,1,0,0,0,0,0,0
132,4,lookahead-1-zeros-1,lookahead-1-zeros,19,132,4,44,32,2,32,4,0,0,4,0,0,2,4,2,2,0,0,1,0,0,0,0,0,0
140,4,lookahead-1-zeros-1,lookahead-1-zeros,20,140,4,46,32,2,32,8,0,0,2,2,0,0,4,3,0,1,0,1,0,0,0,0,0,0
144,4,lookahead-1-zeros-1,lookahead-1-zeros,21,144,4,50,32,0,0,0,0,4,8,4,32,2,4,1,2,1,0,1,0,0,0,0,0,0
144,3,lookahead-1-zeros-1,lookahead-1-zeros,22,144,3,52,32,0,2,0,4,8,0,4,32,2,3,2,2,1,0,1,0,0,0,0,0,0
152,3,lookahead-1-zeros-1,lookahead-1-zeros,23,152,3,54,32,0,2,0,2,8,0,8,32,2,3,3,0,2,0,1,0,0,0,0,0,0
152,2,lookahead-1-zeros-1,lookahead-1-zeros,24,152,2,56,32,2,2,2,8,8,0,2,32,0,2,4,0,2,0,1,0,0,0,0,0,0
172,3,lookahead-1-zeros-1,lookahead-1-zeros,25,172,3,58,32,2,2,4,0,0,16,0,2,32,3,3,1,0,1,1,0,0,0,0,0,0
176,3,lookahead-1-zeros-1,lookahead-1-zeros,26,176,3,60,32,0,4,4,0,0,16,2,2,32,3,2,2,0,1,1,0,0,0,0,0,0
188,4,lookahead-1-zeros-1,lookahead-1-zeros,27,188,4,62,32,8,0,0,16,0,0,4,32,2,4,1,1,1,1,1,0,0,0,0,0,0
188,3,lookahead-1-zeros-1,lookahead-1-zeros,28,188,3,64,32,8,32,2,16,2,0,4,0,0,3,2,1,1,1,1,0,0,0,0,0,0
188,2,lookahead-1-zeros-1,lookahead-1-zeros,29,188,2,66,32,8,0,2,16,32,0,4,2,2,2,3,1,1,1,1,0,0,0,0,0,0
192,2,lookahead-1-zeros-1,lookahead-1-zeros,30,192,2,68,32,2,8,2,0,16,32,0,4,4,2,2,2,1,1,1,0,0,0,0,0,0
200,2,lookahead-1-zeros-1,lookahead-1-zeros,31,200,2,70,32,2,8,2,16,32,0,8,0,2,2,3,0,2,1,1,0,0,0,0,0,0
204,2,lookahead-1-zeros-1,lookahead-1-zeros,32,204,2,74,32,2,0,0,16,8,4,8,32,4,2,1,2,2,1,1,0,0,0,0,0,0
212,2,lookahead-1-zeros-1,lookahead-1-zeros,33,212,2,76,32,2,8,8,16,32,0,8,2,0,2,2,0,3,1,1,0,0,0,0,0,0
228,2,lookahead-1-zeros-1,lookahead-1-zeros,34,228,2,78,32,2,16,0,16,32,2,8,2,0,2,3,0,1,2,1,0,0,0,0,0,0
228,1,lookahead-1-zeros-1,lookahead-1-zeros,35,228,1,80,32,2,16,2,16,32,2,8,2,0,1,4,0,1,2,1,0,0,0,0,0,0
232,1,lookahead-1-zeros-1,lookahead-1-zeros,36,232,1,82,32,2,16,2,16,32,0,8,2,4,1,3,1,1,2,1,0,0,0,0,0,0
232,0,lookahead-1-zeros-1,lookahead-1-zeros,37,232,0,84,32,2,16,2,2,16,32,8,2,4,0,4,1,1,2,1,0,0,0,0,0,0
268,1,lookahead-1-zeros-1,lookahead-1-zeros,38,268,1,86,32,2,0,2,4,32,32,8,2,4,1,3,2,1,0,2,0,0,0,0,0,0
336,2,lookahead-1-zeros-1,lookahead-1-zeros,39,336,2,88,64,4,2,0,4,64,0,8,2,4,2,2,3,1,0,0,1,0,0,0,0,0
344,2,lookahead-1-zeros-1,lookahead-1-zeros,40,344,2,90,64,2,2,0,8,64,0,8,2,4,2,3,1,2,0,0,1,0,0,0,0,0
360,2,lookahead-1-zeros-1,lookahead-1-zeros,41,360,2,92,64,2,2,4,16,64,0,0,2,2,2,4,1,0,1,0,1,0,0,0,0,0
368,3,lookahead-1-zeros-1,lookahead-1-zeros,42,368,3,94,64,0,4,4,2,16,64,0,0,4,3,1,3,0,1,0,1,0,0,0,0,0
376,3,lookahead-1-zeros-1,lookahead-1-zeros,43,376,3,96,64,0,2,8,2,16,64,0,0,4,3,2,1,1,1,0,1,0,0,0,0,0
376,2,lookahead-1-zeros-1,lookahead-1-zeros,44,376,2,98,64,2,2,8,0,16,64,2,0,4,2,3,1,1,1,0,1,0,0,0,0,0
380,2,lookahead-1-zeros-1,lookahead-1-zeros,45,380,2,100,64,2,4,8,0,16,64,0,2,4,2,2,2,1,1,0,1,0,0,0,0,0
380,1,lookahead-1-zeros-1,lookahead-1-zeros,46,380,1,102,64,2,4,8,2,16,64,0,2,4,1,3,2,1,1,0,1,0,0,0,0,0
384,1,lookahead-1-zeros-1,lookahead-1-zeros,47,384,1,104,64,4,4,8,0,16,64,2,2,4,1,2,3,1,1,0,1,0,0,0,0,0
396,2,lookahead-1-zeros-1,lookahead-1-zeros,48,396,2,106,64,8,8,2,16,64,0,4,4,0,2,1,2,2,1,0,1,0,0,0,0,0
420,3,lookahead-1-zeros-1,lookahead-1-zeros,49,420,3,108,64,16,2,2,16,64,0,8,0,0,3,2,0,1,2,0,1,0,0,0,0,0
452,3,lookahead-1-zeros-1,lookahead-1-zeros,50,452,3,110,64,32,2,2,8,64,0,2,0,0,3,3,0,1,0,1,1,0,0,0,0,0
456,3,lookahead-1-zeros-1,lookahead-1-zeros,51,456,3,112,64,32,4,2,8,64,0,2,0,0,3,2,1,1,0,1,1,0,0,0,0,0
456,2,lookahead-1-zeros-1,lookahead-1-zeros,52,456,2,114,64,32,4,2,8,64,0,2,0,2,2,3,1,1,0,1,1,0,0,0,0,0
460,2,lookahead-1-zeros-1,lookahead-1-zeros,53,460,2,116,64,32,4,4,8,64,0,2,0,2,2,2,2,1,0,1,1,0,0,0,0,0
472,3,lookahead-1-zeros-1,lookahead-1-zeros,54,472,3,118,64,2,32,8,0,8,64,0,0,4,3,1,1,2,0,1,1,0,0,0,0,0
472,2,lookahead-1-zeros-1,lookahead-1-zeros,55,472,2,120,64,2,32,8,0,8,64,0,2,4,2,2,1,2,0,1,1,0,0,0,0,0
472,1,lookahead-1-zeros-1,lookahead-1-zeros,56,472,1,122,64,0,32,8,2,8,64,2,2,4,1,3,1,2,0,1,1,0,0,0,0,0
476,1,lookahead-1-zeros-1,lookahead-1-zeros,57,476,1,124,64,32,8,2,2,8,64,4,4,0,1,2,2,2,0,1,1,0,0,0,0,0
492,1,lookahead-1-zeros-1,lookahead-1-zeros,58,492,1,126,64,32,0,2,2,16,2,4,4,64,1,3,2,0,1,1,1,0,0,0,0,0
500,1,lookahead-1-zeros-1,lookahead-1-zeros,59,500,1,128,64,0,32,2,2,16,2,2,8,64,1,4,0,1,1,1,1,0,0,0,0,0
508,2,lookahead-1-zeros-1,lookahead-1-zeros,60,508,2,130,64,0,32,2,0,16,4,4,8,64,2,1,2,1,1,1,1,0,0,0,0,0
508,1,lookahead-1-zeros-1,lookahead-1-zeros,61,508,1,132,64,32,2,0,16,4,2,4,8,64,1,2,2,1,1,1,1,0,0,0,0,0
508,0,lookahead-1-zeros-1,lookahead-1-zeros,62,508,0,134,64,2,32,2,16,4,2,4,8,64,0,3,2,1,1,1,1,0,0,0,0,0
512,0,lookahead-1-zeros-1,lookahead-1-zeros,63,512,0,138,64,2,32,4,16,4,64,4,8,4,0,1,4,1,1,1,1,0,0,0,0,0
4,7,lookahead-1-zeros-2,lookahead-1-zeros,0,4,7,6,4,0,0,0,2,0,0,0,4,0,7,1,1,0,0,0,0,0,0,0,0,0
4,6,lookahead-1-zeros-2,lookahead-1-zeros,1,4,6,8,4,0,2,0,2,0,0,4,0,0,6,2,1,0,0,0,0,0,0,0,0,0
4,5,lookahead-1-zeros-2,lookahead-1-zeros,2,4,5,10,4,2,0,0,2,0,0,4,2,0,5,3,1,0,0,0,0,0,0,0,0,0
8,5,lookahead-1-zeros-2,lookahead-1-zeros,3,8,5,12,4,0,2,0,4,0,0,4,2,0,5,2,2,0,0,0,0,0,0,0,0,0
20,6,lookahead-1-zeros-2,lookahead-1-zeros,4,20,6,14,8,8,4,0,0,0,0,0,0,2,6,1,1,1,0,0,0,0,0,0,0,0
20,5,lookahead-1-zeros-2,lookahead-1-zeros,5,20,5,16,8,8,4,2,0,0,0,2,0,0,5,2,1,1,0,0,0,0,0,0,0,0
20,4,lookahead-1-zeros-2,lookahead-1-zeros,6,20,4,18,8,8,4,2,2,2,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0
24,4,lookahead-1-zeros-2,lookahead-1-zeros,7,24,4,20,8,8,4,2,2,0,4,0,0,0,4,2,2,1,0,0,0,0,0,0,0,0
24,3,lookahead-1-zeros-2,lookahead-1-zeros,8,24,3,22,8,8,4,2,2,4,2,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0
36,4,lookahead-1-zeros-2,lookahead-1-zeros,9,36,4,24,8,8,8,4,2,0,0,0,2,0,4,2,1,2,0,0,0,0,0,0,0,0
52,4,lookahead-1-zeros-2,lookahead-1-zeros,10,52,4,26,16,16,4,0,2,0,2,2,0,0,4,3,1,0,1,0,0,0,0,0,0,0
56,4,lookahead-1-zeros-2,lookahead-1-zeros,11,56,4,28,16,0,16,4,0,2,4,0,0,2,4,2,2,0,1,0,0,0,0,0,0,0
64,4,lookahead-1-zeros-2,lookahead-1-zeros,12,64,4,30,16,0,0,0,0,16,8,2,2,2,4,3,0,1,1,0,0,0,0,0,0,0
68,4,lookahead-1-zeros-2,lookahead-1-zeros,13,68,4,32,16,0,0,0,0,16,8,2,2,4,4,2,1,1,1,0,0,0,0,0,0,0
72,4,lookahead-1-zeros-2,lookahead-1-zeros,14,72,4,34,16,0,0,0,0,16,8,2,4,4,4,1,2,1,1,0,0,0,0,0,0,0
80,4,lookahead-1-zeros-2,lookahead-1-zeros,15,80,4,36,16,0,0,0,16,8,2,2,8,0,4,2,0,2,1,0,0,0,0,0,0,0
96,4,lookahead-1-zeros-2,lookahead-1-zeros,16,96,4,38,16,16,16,2,2,2,0,0,0,0,4,3,0,0,2,0,0,0,0,0,0,0
132,5,lookahead-1-zeros-2,lookahead-1-zeros,17,132,5,40,32,32,2,0,4,0,0,0,0,2,5,2,1,0,0,1,0,0,0,0,0,0
132,4,lookahead-1-zeros-2,lookahead-1-zeros,18,132,4,42,32,2,0,0,32,0,0,4,2,2,4,3,1,0,0,1,0,0,0,0,0,0
136,4,lookahead-1-zeros-2,lookahead-1-zeros,19,136,4,44,32,2,0,0,32,0,0,4,4,2,4,2,2,0,0,1,0,0,0,0,0,0
144,4,lookahead-1-zeros-2,lookahead-1-zeros,20,144,4,46,32,2,0,0,32,0,0,8,2,2,4,3,0,1,0,1,0,0,0,0,0,0
148,4,lookahead-1-zeros-2,lookahead-1-zeros,21,148,4,48,32,2,0,2,0,0,32,0,8,4,4,2,1,1,0,1,0,0,0,0,0,0
152,4,lookahead-1-zeros-2,lookahead-1-zeros,22,152,4,50,32,4,2,0,32,0,0,8,4,0,4,1,2,1,0,1,0,0,0,0,0,0
152,3,lookahead-1-zeros-2,lookahead-1-zeros,23,152,3,52,32,4,0,0,32,2,0,8,4,2,3,2,2,1,0,1,0,0,0,0,0,0
152,2,lookahead-1-zeros-2,lookahead-1-zeros,24,152,2,54,32,4,2,2,32,4,0,8,0,2,2,3,2,1,0,1,0,0,0,0,0,0
156,2,lookahead-1-zeros-2,lookahead-1-zeros,25,156,2,56,32,4,4,0,32,4,0,8,2,2,2,2,3,1,0,1,0,0,0,0,0,0
168,3,lookahead-1-zeros-2,lookahead-1-zeros,26,168,3,58,32,8,0,2,32,4,0,8,4,0,3,1,2,2,0,1,0,0,0,0,0,0
176,3,lookahead-1-zeros-2,lookahead-1-zeros,27,176,3,60,32,8,2,0,32,0,0,8,8,2,3,2,0,3,0,1,0,0,0,0,0,0
192,3,lookahead-1-zeros-2,lookahead-1-zeros,28,192,3,62,32,8,2,0,32,2,0,16,2,0,3,3,0,1,1,1,0,0,0,0,0,0
196,3,lookahead-1-zeros-2,lookahead-1-zeros,29,196,3,66,32,8,0,0,32,2,4,16,4,0,3,1,2,1,1,1,0,0,0,0,0,0
196,2,lookahead-1-zeros-2,lookahead-1-zeros,30,196,2,68,32,0,0,8,32,2,4,2,16,4,2,2,2,1,1,1,0,0,0,0,0,0
204,2,lookahead-1-zeros-2,lookahead-1-zeros,31,204,2,70,32,32,2,8,2,16,8,0,0,2,2,3,0,2,1,1,0,0,0,0,0,0
