x,y,line,algo,step,reward,zeros,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,cnt0,cnt2,cnt4,cnt8,cnt16,cnt32,cnt64,cnt128,cnt256,cnt512,cnt1024,cnt2048
10756,4,lookahead-3-zeros-0,lookahead-3-zeros,619,10756,4,0,0,0,4,0,2,128,16,16,4,32,128,4,1024,4,8,4,1,4,1,2,1,0,2,0,0,1,0
10756,3,lookahead-3-zeros-0,lookahead-3-zeros,620,10756,3,0,0,2,4,0,2,128,16,16,4,32,128,4,1024,4,8,3,2,4,1,2,1,0,2,0,0,1,0
10756,2,lookahead-3-zeros-0,lookahead-3-zeros,621,10756,2,16,2,2,4,4,4,128,16,2,1024,32,128,0,0,4,8,2,3,4,1,2,1,0,2,0,0,1,0
10768,3,lookahead-3-zeros-0,lookahead-3-zeros,622,10768,3,2,16,4,4,0,8,128,16,2,1024,32,128,0,0,4,8,3,2,3,2,2,1,0,2,0,0,1,0
10772,3,lookahead-3-zeros-0,lookahead-3-zeros,623,10772,3,4,16,4,4,0,8,128,16,0,1024,32,128,0,4,4,8,3,0,5,2,2,1,0,2,0,0,1,0
10788,4,lookahead-3-zeros-0,lookahead-3-zeros,624,10788,4,0,4,16,8,0,8,128,16,0,1024,32,128,0,2,8,8,4,1,1,4,2,1,0,2,0,0,1,0
10804,4,lookahead-3-zeros-0,lookahead-3-zeros,625,10804,4,0,4,16,8,2,8,128,16,0,1024,32,128,0,0,2,16,4,2,1,2,3,1,0,2,0,0,1,0
10804,3,lookahead-3-zeros-0,lookahead-3-zeros,626,10804,3,2,4,16,8,2,8,128,16,0,1024,32,128,0,0,2,16,3,3,1,2,3,1,0,2,0,0,1,0
10808,3,lookahead-3-zeros-0,lookahead-3-zeros,627,10808,3,4,4,16,8,0,8,128,16,0,1024,32,128,0,2,2,16,3,2,2,2,3,1,0,2,0,0,1,0
10820,4,lookahead-3-zeros-0,lookahead-3-zeros,628,10820,4,0,8,16,8,0,8,128,16,2,1024,32,128,0,0,4,16,4,1,1,3,3,1,0,2,0,0,1,0
10836,4,lookahead-3-zeros-0,lookahead-3-zeros,629,10836,4,2,16,16,8,0,1024,128,16,2,0,32,128,0,0,4,16,4,2,1,1,4,1,0,2,0,0,1,0
10868,4,lookahead-3-zeros-0,lookahead-3-zeros,630,10868,4,0,2,32,8,2,1024,128,16,0,2,32,128,0,0,4,16,4,3,1,1,2,2,0,2,0,0,1,0
10868,3,lookahead-3-zeros-0,lookahead-3-zeros,631,10868,3,0,0,32,8,0,2,128,16,2,1024,32,128,2,2,4,16,3,4,1,1,2,2,0,2,0,0,1,0
10872,3,lookahead-3-zeros-0,lookahead-3-zeros,632,10872,3,0,0,32,8,0,2,128,16,2,1024,32,128,2,4,4,16,3,3,2,1,2,2,0,2,0,0,1,0
10876,3,lookahead-3-zeros-0,lookahead-3-zeros,633,10876,3,0,0,32,8,2,2,128,16,0,1024,32,128,4,4,4,16,3,2,3,1,2,2,0,2,0,0,1,0
10888,4,lookahead-3-zeros-0,lookahead-3-zeros,634,10888,4,32,8,0,0,4,128,16,2,1024,32,128,0,8,4,16,0,4,1,2,2,2,2,0,2,0,0,1,0
10888,3,lookahead-3-zeros-0,lookahead-3-zeros,635,10888,3,32,8,16,2,4,128,128,2,1024,32,16,0,8,4,0,0,3,2,2,2,2,2,0,2,0,0,1,0
11144,3,lookahead-3-zeros-0,lookahead-3-zeros,636,11144,3,32,8,16,2,4,256,2,0,1024,32,16,2,8,4,0,0,3,3,2,2,2,2,0,0,1,0,1,0
11144,2,lookahead-3-zeros-0,lookahead-3-zeros,637,11144,2,32,8,16,2,2,4,256,2,1024,32,16,2,0,0,8,4,2,4,2,2,2,2,0,0,1,0,1,0
11148,2,lookahead-3-zeros-0,lookahead-3-zeros,638,11148,2,0,0,16,2,32,8,256,2,2,4,16,4,1024,32,8,4,2,3,3,2,2,2,0,0,1,0,1,0
11160,3,lookahead-3-zeros-0,lookahead-3-zeros,639,11160,3,0,0,16,0,32,8,256,2,2,4,16,4,1024,32,8,8,3,2,2,3,2,2,0,0,1,0,1,0
11176,3,lookahead-3-zeros-0,lookahead-3-zeros,640,11176,3,16,0,0,2,32,8,256,2,2,4,16,4,1024,32,16,0,3,3,2,1,3,2,0,0,1,0,1,0
11212,4,lookahead-3-zeros-0,lookahead-3-zeros,641,11212,4,16,0,0,0,32,8,2,0,2,4,256,4,1024,32,32,4,4,2,3,1,1,3,0,0,1,0,1,0
11276,4,lookahead-3-zeros-0,lookahead-3-zeros,642,11276,4,0,0,0,16,0,32,8,2,2,4,256,4,2,1024,64,4,4,3,3,1,1,1,1,0,1,0,1,0
11288,5,lookahead-3-zeros-0,lookahead-3-zeros,643,11288,5,0,4,0,0,0,32,8,16,0,4,256,2,4,1024,64,8,5,1,3,2,1,1,1,0,1,0,1,0
11288,4,lookahead-3-zeros-0,lookahead-3-zeros,644,11288,4,4,4,8,16,0,32,256,2,0,4,64,8,0,1024,0,4,4,1,4,2,1,1,1,0,1,0,1,0
11296,4,lookahead-3-zeros-0,lookahead-3-zeros,645,11296,4,2,8,8,16,0,32,256,2,0,4,64,8,0,0,1024,4,4,2,2,3,1,1,1,0,1,0,1,0
11312,4,lookahead-3-zeros-0,lookahead-3-zeros,646,11312,4,0,2,16,16,0,32,256,2,2,4,64,8,0,0,1024,4,4,3,2,1,2,1,1,0,1,0,1,0
11344,4,lookahead-3-zeros-0,lookahead-3-zeros,647,11344,4,2,32,0,0,32,256,2,4,2,4,64,8,1024,4,0,0,4,3,3,1,0,2,1,0,1,0,1,0
11352,4,lookahead-3-zeros-0,lookahead-3-zeros,648,11352,4,2,0,0,2,32,32,0,0,2,256,2,4,1024,8,64,8,4,4,1,2,0,2,1,0,1,0,1,0
11420,5,lookahead-3-zeros-0,lookahead-3-zeros,649,11420,5,0,0,0,4,0,2,0,64,2,256,2,4,1024,8,64,8,5,3,2,2,0,0,2,0,1,0,1,0
11420,4,lookahead-3-zeros-0,lookahead-3-zeros,650,11420,4,0,2,0,4,0,0,2,64,2,256,2,4,1024,8,64,8,4,4,2,2,0,0,2,0,1,0,1,0
11424,4,lookahead-3-zeros-0,lookahead-3-zeros,651,11424,4,2,2,4,4,1024,256,64,64,0,8,0,4,0,0,2,8,4,3,3,2,0,0,2,0,1,0,1,0
11564,6,lookahead-3-zeros-0,lookahead-3-zeros,652,11564,6,0,0,4,8,2,1024,256,128,0,0,8,4,0,0,2,8,6,2,2,3,0,0,0,1,1,0,1,0
11564,5,lookahead-3-zeros-0,lookahead-3-zeros,653,11564,5,2,1024,4,8,0,0,256,128,0,0,8,4,0,2,2,8,5,3,2,3,0,0,0,1,1,0,1,0
11568,5,lookahead-3-zeros-0,lookahead-3-zeros,654,11568,5,2,1024,4,8,0,0,256,128,2,0,8,4,0,0,4,8,5,2,3,3,0,0,0,1,1,0,1,0
11568,4,lookahead-3-zeros-0,lookahead-3-zeros,655,11568,4,2,1024,4,8,256,128,0,0,2,8,4,2,4,8,0,0,4,3,3,3,0,0,0,1,1,0,1,0
11592,5,lookahead-3-zeros-0,lookahead-3-zeros,656,11592,5,2,1024,8,8,256,128,0,2,2,16,0,0,4,0,0,2,5,4,1,2,1,0,0,1,1,0,1,0
11608,5,lookahead-3-zeros-0,lookahead-3-zeros,657,11608,5,2,1024,16,0,256,128,2,0,2,16,0,0,4,2,0,2,5,5,1,0,2,0,0,1,1,0,1,0
11612,5,lookahead-3-zeros-0,lookahead-3-zeros,658,11612,5,0,2,1024,16,0,256,128,2,0,2,2,16,0,0,4,4,5,4,2,0,2,0,0,1,1,0,1,0
11624,6,lookahead-3-zeros-0,lookahead-3-zeros,659,11624,6,2,1024,16,0,256,128,2,0,4,16,0,2,8,0,0,0,6,3,1,1,2,0,0,1,1,0,1,0
11624,5,lookahead-3-zeros-0,lookahead-3-zeros,660,11624,5,2,0,0,2,256,1024,0,0,4,128,16,0,8,16,2,2,5,4,1,1,2,0,0,1,1,0,1,0
11632,6,lookahead-3-zeros-0,lookahead-3-zeros,661,11632,6,0,0,2,4,0,0,256,1024,0,4,128,16,0,8,16,4,6,1,3,1,2,0,0,1,1,0,1,0
11632,5,lookahead-3-zeros-0,lookahead-3-zeros,662,11632,5,0,0,2,4,2,0,256,1024,0,4,128,16,0,8,16,4,5,2,3,1,2,0,0,1,1,0,1,0
11632,4,lookahead-3-zeros-0,lookahead-3-zeros,663,11632,4,0,0,2,4,0,0,256,1024,2,4,128,16,2,8,16,4,4,3,3,1,2,0,0,1,1,0,1,0
11636,4,lookahead-3-zeros-0,lookahead-3-zeros,664,11636,4,4,4,2,4,0,8,256,1024,0,0,128,16,2,0,16,4,4,2,4,1,2,0,0,1,1,0,1,0
11644,4,lookahead-3-zeros-0,lookahead-3-zeros,665,11644,4,8,2,4,2,8,256,1024,0,128,16,0,0,2,16,4,0,4,3,2,2,2,0,0,1,1,0,1,0
11692,5,lookahead-3-zeros-0,lookahead-3-zeros,666,11692,5,16,2,4,2,128,256,1024,0,2,32,4,2,0,0,0,0,5,4,2,0,1,1,0,1,1,0,1,0
11696,5,lookahead-3-zeros-0,lookahead-3-zeros,667,11696,5,0,0,0,2,16,2,4,0,128,256,1024,0,2,32,4,4,5,3,3,0,1,1,0,1,1,0,1,0
11704,5,lookahead-3-zeros-0,lookahead-3-zeros,668,11704,5,0,0,4,2,0,16,2,4,0,128,256,1024,0,2,32,8,5,3,2,1,1,1,0,1,1,0,1,0
11704,4,lookahead-3-zeros-0,lookahead-3-zeros,669,11704,4,4,2,2,0,16,2,4,0,128,256,1024,0,2,32,8,0,4,4,2,1,1,1,0,1,1,0,1,0
11708,4,lookahead-3-zeros-0,lookahead-3-zeros,670,11708,4,4,4,2,0,16,256,4,4,128,32,1024,0,2,0,8,0,4,2,4,1,1,1,0,1,1,0,1,0
11724,5,lookahead-3-zeros-0,lookahead-3-zeros,671,11724,5,8,2,0,2,16,256,8,0,128,32,1024,0,2,8,0,0,5,3,0,3,1,1,0,1,1,0,1,0
11728,5,lookahead-3-zeros-0,lookahead-3-zeros,672,11728,5,0,0,8,4,4,16,256,8,0,128,32,1024,0,0,2,8,5,1,2,3,1,1,0,1,1,0,1,0
11728,4,lookahead-3-zeros-0,lookahead-3-zeros,673,11728,4,0,0,8,4,4,16,256,8,2,128,32,1024,0,0,2,8,4,2,2,3,1,1,0,1,1,0,1,0
11728,3,lookahead-3-zeros-0,lookahead-3-zeros,674,11728,3,4,16,8,4,2,128,256,8,0,2,32,1024,0,0,2,8,3,3,2,3,1,1,0,1,1,0,1,0
11728,2,lookahead-3-zeros-0,lookahead-3-zeros,675,11728,2,4,16,8,4,2,128,256,8,0,2,32,1024,0,2,2,8,2,4,2,3,1,1,0,1,1,0,1,0
11732,2,lookahead-3-zeros-0,lookahead-3-zeros,676,11732,2,4,16,8,4,2,128,256,8,2,2,32,1024,0,0,4,8,2,3,3,3,1,1,0,1,1,0,1,0
11736,2,lookahead-3-zeros-0,lookahead-3-zeros,677,11736,2,4,16,8,4,4,128,256,8,0,2,32,1024,2,0,4,8,2,2,4,3,1,1,0,1,1,0,1,0
11736,1,lookahead-3-zeros-0,lookahead-3-zeros,678,11736,1,4,16,8,4,4,128,256,8,2,2,32,1024,0,2,4,8,1,3,4,3,1,1,0,1,1,0,1,0
11748,2,lookahead-3-zeros-0,lookahead-3-zeros,679,11748,2,2,0,8,4,0,16,256,8,8,128,32,1024,2,4,4,8,2,2,3,4,1,1,0,1,1,0,1,0
11756,2,lookahead-3-zeros-0,lookahead-3-zeros,680,11756,2,2,2,8,4,0,16,256,8,8,128,32,1024,0,2,8,8,2,3,1,5,1,1,0,1,1,0,1,0
11776,3,lookahead-3-zeros-0,lookahead-3-zeros,681,11776,3,2,4,8,4,0,16,256,8,8,128,32,1024,0,0,2,16,3,2,2,3,2,1,0,1,1,0,1,0
11776,2,lookahead-3-zeros-0,lookahead-3-zeros,682,11776,2,2,4,8,4,0,16,256,8,8,128,32,1024,0,2,2,16,2,3,2,3,2,1,0,1,1,0,1,0
11776,1,lookahead-3-zeros-0,lookahead-3-zeros,683,11776,1,0,4,8,4,2,16,256,8,2,128,32,1024,8,2,2,16,1,4,2,3,2,1,0,1,1,0,1,0
11780,1,lookahead-3-zeros-0,lookahead-3-zeros,684,11780,1,4,8,4,0,2,16,256,8,2,128,32,1024,8,4,16,2,1,3,3,3,2,1,0,1,1,0,1,0
11784,1,lookahead-3-zeros-0,lookahead-3-zeros,685,11784,1,4,8,4,8,4,16,256,1024,8,128,32,2,0,4,16,2,1,2,4,3,2,1,0,1,1,0,1,0
11796,2,lookahead-3-zeros-0,lookahead-3-zeros,686,11796,2,8,8,4,8,8,16,256,1024,0,128,32,4,0,4,16,2,2,1,3,4,2,1,0,1,1,0,1,0
11812,2,lookahead-3-zeros-0,lookahead-3-zeros,687,11812,2,16,4,8,0,8,16,256,1024,128,32,4,2,4,16,2,0,2,2,3,2,3,1,0,1,1,0,1,0
11812,1,lookahead-3-zeros-0,lookahead-3-zeros,688,11812,1,2,16,4,8,8,16,256,1024,128,32,4,2,0,4,16,2,1,3,3,2,3,1,0,1,1,0,1,0
11848,2,lookahead-3-zeros-0,lookahead-3-zeros,689,11848,2,4,0,4,0,2,32,256,8,8,32,4,1024,128,4,16,4,2,1,5,2,1,2,0,1,1,0,1,0
11856,2,lookahead-3-zeros-0,lookahead-3-zeros,690,11856,2,2,0,0,8,2,32,256,8,8,32,4,1024,128,4,16,4,2,2,3,3,1,2,0,1,1,0,1,0
11940,4,lookahead-3-zeros-0,lookahead-3-zeros,691,11940,4,4,64,256,16,8,4,4,1024,128,0,16,4,0,2,0,0,4,1,4,1,2,0,1,1,1,0,1,0
11948,4,lookahead-3-zeros-0,lookahead-3-zeros,692,11948,4,4,64,256,16,2,8,8,1024,0,128,16,4,0,0,0,2,4,2,2,2,2,0,1,1,1,0,1,0
11964,4,lookahead-3-zeros-0,lookahead-3-zeros,693,11964,4,4,64,256,16,0,2,16,1024,0,128,16,4,0,2,0,2,4,3,2,0,3,0,1,1,1,0,1,0
11968,4,lookahead-3-zeros-0,lookahead-3-zeros,694,11968,4,4,64,256,16,0,2,16,1024,0,128,16,4,0,0,2,4,4,2,3,0,3,0,1,1,1,0,1,0
11968,3,lookahead-3-zeros-0,lookahead-3-zeros,695,11968,3,4,64,256,16,0,2,16,1024,0,128,16,4,0,2,2,4,3,3,3,0,3,0,1,1,1,0,1,0
12008,4,lookahead-3-zeros-0,lookahead-3-zeros,696,12008,4,0,64,0,0,2,2,256,16,0,128,32,1024,4,2,2,8,4,4,1,1,1,1,1,1,1,0,1,0
12016,5,lookahead-3-zeros-0,lookahead-3-zeros,697,12016,5,2,0,0,64,0,4,256,16,0,128,32,1024,0,4,4,8,5,1,3,1,1,1,1,1,1,0,1,0
12024,5,lookahead-3-zeros-0,lookahead-3-zeros,698,12024,5,0,0,2,64,0,4,256,16,2,128,32,1024,0,0,8,8,5,2,1,2,1,1,1,1,1,0,1,0
12040,5,lookahead-3-zeros-0,lookahead-3-zeros,699,12040,5,0,2,2,64,0,4,256,16,2,128,32,1024,0,0,0,16,5,3,1,0,2,1,1,1,1,0,1,0
12044,5,lookahead-3-zeros-0,lookahead-3-zeros,700,12044,5,0,0,4,64,0,4,256,16,2,128,32,1024,0,0,2,16,5,2,2,0,2,1,1,1,1,0,1,0
12044,4,lookahead-3-zeros-0,lookahead-3-zeros,701,12044,4,4,64,0,2,4,256,16,0,2,128,32,1024,2,16,0,0,4,3,2,0,2,1,1,1,1,0,1,0
12056,5,lookahead-3-zeros-0,lookahead-3-zeros,702,12056,5,8,64,16,2,4,256,32,1024,0,128,2,0,0,16,0,0,5,2,1,1,2,1,1,1,1,0,1,0
12056,4,lookahead-3-zeros-0,lookahead-3-zeros,703,12056,4,8,64,16,2,4,256,32,1024,128,2,0,0,16,0,0,2,4,3,1,1,2,1,1,1,1,0,1,0
12056,3,lookahead-3-zeros-0,lookahead-3-zeros,704,12056,3,8,64,16,2,4,256,32,1024,128,2,2,2,16,0,0,0,3,4,1,1,2,1,1,1,1,0,1,0
12060,3,lookahead-3-zeros-0,lookahead-3-zeros,705,12060,3,8,64,16,2,4,256,32,1024,128,4,2,0,16,2,0,0,3,3,2,1,2,1,1,1,1,0,1,0
12060,2,lookahead-3-zeros-0,lookahead-3-zeros,706,12060,2,8,64,2,0,4,256,16,0,128,4,32,2,16,2,2,1024,2,4,2,1,2,1,1,1,1,0,1,0
12064,2,lookahead-3-zeros-0,lookahead-3-zeros,707,12064,2,8,64,2,2,4,256,16,0,128,4,32,2,16,4,1024,0,2,3,3,1,2,1,1,1,1,0,1,0
12068,2,lookahead-3-zeros-0,lookahead-3-zeros,708,12068,2,8,64,4,2,4,256,16,0,128,4,32,2,16,4,1024,0,2,2,4,1,2,1,1,1,1,0,1,0
12080,3,lookahead-3-zeros-0,lookahead-3-zeros,709,12080,3,8,64,4,4,4,256,16,0,128,8,32,4,16,0,1024,0,3,0,4,2,2,1,1,1,1,0,1,0
12088,3,lookahead-3-zeros-0,lookahead-3-zeros,710,12088,3,8,2,4,0,4,64,16,0,128,256,32,0,16,8,1024,8,3,1,2,3,2,1,1,1,1,0,1,0
12088,2,lookahead-3-zeros-0,lookahead-3-zeros,711,12088,2,8,2,4,2,4,64,16,0,128,256,32,0,16,8,1024,8,2,2,2,3,2,1,1,1,1,0,1,0
12088,1,lookahead-3-zeros-0,lookahead-3-zeros,712,12088,1,8,2,4,2,4,64,16,0,128,256,32,2,16,8,1024,8,1,3,2,3,2,1,1,1,1,0,1,0
12092,1,lookahead-3-zeros-0,lookahead-3-zeros,713,12092,1,8,2,4,4,4,64,16,8,128,256,32,0,16,8,1024,2,1,2,3,3,2,1,1,1,1,0,1,0
12100,1,lookahead-3-zeros-0,lookahead-3-zeros,714,12100,1,2,8,2,8,4,64,16,8,0,128,256,32,16,8,1024,2,1,3,1,4,2,1,1,1,1,0,1,0
12116,1,lookahead-3-zeros-0,lookahead-3-zeros,715,12116,1,0,8,2,2,2,64,16,16,4,128,256,32,16,8,1024,2,1,4,1,2,3,1,1,1,1,0,1,0
12152,2,lookahead-3-zeros-0,lookahead-3-zeros,716,12152,2,0,2,8,4,0,2,64,32,4,128,256,32,16,8,1024,2,2,3,2,2,1,2,1,1,1,0,1,0
12220,3,lookahead-3-zeros-0,lookahead-3-zeros,717,12220,3,4,4,8,4,16,128,64,64,0,8,256,2,2,0,1024,0,3,2,3,2,1,0,2,1,1,0,1,0
12356,4,lookahead-3-zeros-0,lookahead-3-zeros,718,12356,4,0,8,8,4,0,16,128,128,2,8,256,2,0,0,2,1024,4,3,1,3,1,0,0,2,1,0,1,0
12628,5,lookahead-3-zeros-0,lookahead-3-zeros,719,12628,5,16,4,2,0,16,256,0,0,2,8,256,2,2,1024,0,0,5,4,1,1,2,0,0,0,2,0,1,0
12664,6,lookahead-3-zeros-0,lookahead-3-zeros,720,12664,6,32,4,2,2,4,256,256,0,0,8,0,0,2,1024,0,0,6,3,2,1,0,1,0,0,2,0,1,0
13180,7,lookahead-3-zeros-0,lookahead-3-zeros,721,13180,7,0,32,4,4,2,0,4,512,0,0,0,8,0,0,2,1024,7,2,3,1,0,1,0,0,0,1,1,0
13188,7,lookahead-3-zeros-0,lookahead-3-zeros,722,13188,7,0,0,0,4,0,0,2,512,0,0,8,8,2,32,2,1024,7,3,1,2,0,1,0,0,0,1,1,0
13204,7,lookahead-3-zeros-0,lookahead-3-zeros,723,13204,7,2,0,0,4,0,0,2,512,0,0,0,16,2,32,2,1024,7,4,1,0,1,1,0,0,0,1,1,0
13212,8,lookahead-3-zeros-0,lookahead-3-zeros,724,13212,8,4,32,4,4,0,0,0,512,2,0,0,16,0,0,0,1024,8,1,3,0,1,1,0,0,0,1,1,0
13220,8,lookahead-3-zeros-0,lookahead-3-zeros,725,13220,8,2,4,32,8,0,0,0,512,0,0,2,16,0,0,0,1024,8,2,1,1,1,1,0,0,0,1,1,0
13220,7,lookahead-3-zeros-0,lookahead-3-zeros,726,13220,7,2,4,32,8,0,0,2,512,0,0,0,16,2,0,0,1024,7,3,1,1,1,1,0,0,0,1,1,0
13224,7,lookahead-3-zeros-0,lookahead-3-zeros,727,13224,7,4,4,32,8,0,2,2,512,0,0,0,16,0,0,0,1024,7,2,2,1,1,1,0,0,0,1,1,0
13236,8,lookahead-3-zeros-0,lookahead-3-zeros,728,13236,8,8,32,8,4,4,512,0,0,16,0,0,0,1024,0,0,0,8,0,2,2,1,1,0,0,0,1,1,0
13236,7,lookahead-3-zeros-0,lookahead-3-zeros,729,13236,7,8,32,8,4,0,0,4,512,0,0,0,16,0,0,2,1024,7,1,2,2,1,1,0,0,0,1,1,0
13236,6,lookahead-3-zeros-0,lookahead-3-zeros,730,13236,6,0,0,0,4,2,0,8,512,0,0,4,16,8,32,2,1024,6,2,2,2,1,1,0,0,0,1,1,0
13236,5,lookahead-3-zeros-0,lookahead-3-zeros,731,13236,5,2,32,8,4,8,0,4,512,0,0,2,16,0,2,0,1024,5,3,2,2,1,1,0,0,0,1,1,0
13236,4,lookahead-3-zeros-0,lookahead-3-zeros,732,13236,4,2,32,8,4,0,8,4,512,0,0,2,16,4,0,2,1024,4,3,3,2,1,1,0,0,0,1,1,0
13240,4,lookahead-3-zeros-0,lookahead-3-zeros,733,13240,4,0,0,0,4,0,2,8,512,2,32,4,16,4,8,4,1024,4,2,4,2,1,1,0,0,0,1,1,0
13248,4,lookahead-3-zeros-0,lookahead-3-zeros,734,13248,4,0,0,0,4,2,2,0,512,2,32,8,16,4,8,8,1024,4,3,2,3,1,1,0,0,0,1,1,0
13268,5,lookahead-3-zeros-0,lookahead-3-zeros,735,13268,5,0,2,0,4,0,2,0,512,4,32,0,16,4,8,16,1024,5,2,3,1,2,1,0,0,0,1,1,0
13280,6,lookahead-3-zeros-0,lookahead-3-zeros,736,13280,6,0,2,0,4,0,4,0,512,0,32,0,16,8,8,16,1024,6,1,2,2,2,1,0,0,0,1,1,0
13296,6,lookahead-3-zeros-0,lookahead-3-zeros,737,13296,6,2,4,0,0,4,512,0,2,32,16,0,0,16,16,1024,0,6,2,2,0,3,1,0,0,0,1,1,0
13328,6,lookahead-3-zeros-0,lookahead-3-zeros,738,13328,6,2,0,0,0,4,4,2,0,32,512,0,0,16,32,1024,2,6,3,2,0,1,2,0,0,0,1,1,0
13328,5,lookahead-3-zeros-0,lookahead-3-zeros,739,13328,5,2,2,0,0,4,4,0,0,32,512,2,0,16,32,1024,2,5,4,2,0,1,2,0,0,0,1,1,0
13340,6,lookahead-3-zeros-0,lookahead-3-zeros,740,13340,6,0,0,0,4,0,0,2,8,0,32,512,2,16,32,1024,2,6,3,1,1,1,2,0,0,0,1,1,0
13408,7,lookahead-3-zeros-0,lookahead-3-zeros,741,13408,7,2,0,0,0,0,0,2,4,0,0,512,8,16,64,1024,4,7,2,2,1,1,0,1,0,0,1,1,0
13408,6,lookahead-3-zeros-0,lookahead-3-zeros,742,13408,6,2,0,0,0,2,4,2,0,512,8,0,0,16,64,1024,4,6,3,2,1,1,0,1,0,0,1,1,0
13412,6,lookahead-3-zeros-0,lookahead-3-zeros,743,13412,6,0,0,0,0,4,4,0,2,512,8,2,0,16,64,1024,4,6,2,3,1,1,0,1,0,0,1,1,0
13420,6,lookahead-3-zeros-0,lookahead-3-zeros,744,13420,6,0,0,0,4,0,0,8,2,0,512,8,2,16,64,1024,4,6,2,2,2,1,0,1,0,0,1,1,0
13440,7,lookahead-3-zeros-0,lookahead-3-zeros,745,13440,7,16,512,16,4,0,64,1024,4,0,0,0,4,0,0,2,0,7,1,3,0,2,0,1,0,0,1,1,0
13448,7,lookahead-3-zeros-0,lookahead-3-zeros,746,13448,7,16,512,16,8,0,64,1024,4,0,0,2,0,0,0,2,0,7,2,1,1,2,0,1,0,0,1,1,0
13452,7,lookahead-3-zeros-0,lookahead-3-zeros,747,13452,7,0,0,0,0,0,0,16,0,2,512,1024,8,16,64,4,4,7,1,2,1,2,0,1,0,0,1,1,0
13460,7,lookahead-3-zeros-0,lookahead-3-zeros,748,13460,7,0,2,0,0,0,0,0,16,2,512,1024,8,0,16,64,8,7,2,0,2,2,0,1,0,0,1,1,0
13476,7,lookahead-3-zeros-0,lookahead-3-zeros,749,13476,7,2,2,1024,16,0,512,64,16,0,16,0,2,0,0,0,0,7,3,0,0,3,0,1,0,0,1,1,0
13508,7,lookahead-3-zeros-0,lookahead-3-zeros,750,13508,7,2,2,1024,32,0,512,64,2,0,16,0,0,0,2,0,0,7,4,0,0,1,1,1,0,0,1,1,0
13512,7,lookahead-3-zeros-0,lookahead-3-zeros,751,13512,7,4,1024,32,0,512,64,2,0,16,0,0,0,2,2,0,0,7,3,1,0,1,1,1,0,0,1,1,0
13516,7,lookahead-3-zeros-0,lookahead-3-zeros,752,13516,7,4,1024,32,0,512,64,2,0,16,0,2,0,4,0,0,0,7,2,2,0,1,1,1,0,0,1,1,0
13516,6,lookahead-3-zeros-0,lookahead-3-zeros,753,13516,6,0,4,1024,32,0,512,64,2,0,0,16,2,0,0,2,4,6,3,2,0,1,1,1,0,0,1,1,0
13520,6,lookahead-3-zeros-0,lookahead-3-zeros,754,13520,6,0,4,1024,32,2,512,64,4,0,0,16,4,0,0,2,0,6,2,3,0,1,1,1,0,0,1,1,0
13528,6,lookahead-3-zeros-0,lookahead-3-zeros,755,13528,6,2,4,1024,32,0,512,64,8,0,0,16,0,0,2,2,0,6,3,1,1,1,1,1,0,0,1,1,0
13532,6,lookahead-3-zeros-0,lookahead-3-zeros,756,13532,6,2,4,1024,32,0,512,64,8,0,0,0,16,2,0,0,4,6,2,2,1,1,1,1,0,0,1,1,0
13536,6,lookahead-3-zeros-0,lookahead-3-zeros,757,13536,6,4,4,1024,32,0,512,64,8,2,0,0,16,0,0,0,4,6,1,3,1,1,1,1,0,0,1,1,0
13544,6,lookahead-3-zeros-0,lookahead-3-zeros,758,13544,6,0,8,1024,32,0,512,64,8,0,0,2,16,0,2,0,4,6,2,1,2,1,1,1,0,0,1,1,0
13544,5,lookahead-3-zeros-0,lookahead-3-zeros,759,13544,5,0,0,2,32,0,8,1024,8,0,512,64,16,0,2,2,4,5,3,1,2,1,1,1,0,0,1,1,0
13548,5,lookahead-3-zeros-0,lookahead-3-zeros,760,13548,5,0,0,2,32,0,8,1024,8,2,512,64,16,0,0,4,4,5,2,2,2,1,1,1,0,0,1,1,0
13556,5,lookahead-3-zeros-0,lookahead-3-zeros,761,13556,5,0,0,2,32,2,8,1024,8,2,512,64,16,0,0,0,8,5,3,0,3,1,1,1,0,0,1,1,0
13560,5,lookahead-3-zeros-0,lookahead-3-zeros,762,13560,5,0,0,0,32,2,0,2,8,0,8,1024,16,4,512,64,8,5,2,1,3,1,1,1,0,0,1,1,0
13560,4,lookahead-3-zeros-0,lookahead-3-zeros,763,13560,4,0,0,0,32,2,0,2,8,2,8,1024,16,4,512,64,8,4,3,1,3,1,1,1,0,0,1,1,0
13564,4,lookahead-3-zeros-0,lookahead-3-zeros,764,13564,4,0,0,0,32,0,2,2,8,4,8,1024,16,4,512,64,8,4,2,2,3,1,1,1,0,0,1,1,0
13568,4,lookahead-3-zeros-0,lookahead-3-zeros,765,13568,4,32,2,0,0,4,8,0,0,4,8,1024,16,4,512,64,8,4,1,3,3,1,1,1,0,0,1,1,0
13592,5,lookahead-3-zeros-0,lookahead-3-zeros,766,13592,5,0,0,0,0,32,2,0,2,4,16,1024,16,8,512,64,8,5,2,1,2,2,1,1,0,0,1,1,0
13596,5,lookahead-3-zeros-0,lookahead-3-zeros,767,13596,5,0,0,0,2,0,0,32,4,4,16,1024,16,8,512,64,8,5,1,2,2,2,1,1,0,0,1,1,0
